,Unnamed: 0,Date,Day of the Week,Hour,Is Holiday,Market Clearing Price
0,0,2023-01-01,2,1,1,230.9
1,1,2023-01-01,2,2,1,268.19
2,2,2023-01-01,2,3,1,229.58
3,3,2023-01-01,2,4,1,235.98
4,4,2023-01-01,2,5,1,234.28
5,5,2023-01-01,2,6,1,237.63
6,6,2023-01-01,2,7,1,239.66
7,7,2023-01-01,2,8,1,231.88
8,8,2023-01-01,2,9,1,186.47
9,9,2023-01-01,2,10,1,186.47
10,10,2023-01-01,2,11,1,177.25
11,11,2023-01-01,2,12,1,168.5
12,12,2023-01-01,2,13,1,84.9
13,13,2023-01-01,2,14,1,81.95
14,14,2023-01-01,2,15,1,179.73
15,15,2023-01-01,2,16,1,295.0
16,16,2023-01-01,2,17,1,348.15
17,17,2023-01-01,2,18,1,322.34
18,18,2023-01-01,2,19,1,301.65
19,19,2023-01-01,2,20,1,353.15
20,20,2023-01-01,2,21,1,363.15
21,21,2023-01-01,2,22,1,283.56
22,22,2023-01-01,2,23,1,237.97
23,23,2023-01-01,2,24,1,230.59
24,24,2023-01-02,3,1,0,187.27
25,25,2023-01-02,3,2,0,187.2
26,26,2023-01-02,3,3,0,180.0
27,27,2023-01-02,3,4,0,180.0
28,28,2023-01-02,3,5,0,185.89
29,29,2023-01-02,3,6,0,271.87
30,30,2023-01-02,3,7,0,348.77
31,31,2023-01-02,3,8,0,353.77
32,32,2023-01-02,3,9,0,231.0
33,33,2023-01-02,3,10,0,203.99
34,34,2023-01-02,3,11,0,196.23
35,35,2023-01-02,3,12,0,188.89
36,36,2023-01-02,3,13,0,187.91
37,37,2023-01-02,3,14,0,188.89
38,38,2023-01-02,3,15,0,203.7
39,39,2023-01-02,3,16,0,363.77
40,40,2023-01-02,3,17,0,348.77
41,41,2023-01-02,3,18,0,363.77
42,42,2023-01-02,3,19,0,301.24
43,43,2023-01-02,3,20,0,353.77
44,44,2023-01-02,3,21,0,358.77
45,45,2023-01-02,3,22,0,284.53
46,46,2023-01-02,3,23,0,268.66
47,47,2023-01-02,3,24,0,262.99
48,48,2023-01-03,4,1,0,349.17
49,49,2023-01-03,4,2,0,274.1
50,50,2023-01-03,4,3,0,271.25
51,51,2023-01-03,4,4,0,172.78
52,52,2023-01-03,4,5,0,272.85
53,53,2023-01-03,4,6,0,354.17
54,54,2023-01-03,4,7,0,359.17
55,55,2023-01-03,4,8,0,349.17
56,56,2023-01-03,4,9,0,269.99
57,57,2023-01-03,4,10,0,198.49
58,58,2023-01-03,4,11,0,191.58
59,59,2023-01-03,4,12,0,180.2
60,60,2023-01-03,4,13,0,175.0
61,61,2023-01-03,4,14,0,174.76
62,62,2023-01-03,4,15,0,180.2
63,63,2023-01-03,4,16,0,269.97
64,64,2023-01-03,4,17,0,354.17
65,65,2023-01-03,4,18,0,369.17
66,66,2023-01-03,4,19,0,344.5
67,67,2023-01-03,4,20,0,349.17
68,68,2023-01-03,4,21,0,343.0
69,69,2023-01-03,4,22,0,270.76
70,70,2023-01-03,4,23,0,243.82
71,71,2023-01-03,4,24,0,149.99
72,72,2023-01-04,5,1,0,151.68
73,73,2023-01-04,5,2,0,216.29
74,74,2023-01-04,5,3,0,155.18
75,75,2023-01-04,5,4,0,130.0
76,76,2023-01-04,5,5,0,150.13
77,77,2023-01-04,5,6,0,257.31
78,78,2023-01-04,5,7,0,260.79
79,79,2023-01-04,5,8,0,261.18
80,80,2023-01-04,5,9,0,217.72
81,81,2023-01-04,5,10,0,191.22
82,82,2023-01-04,5,11,0,183.83
83,83,2023-01-04,5,12,0,173.5
84,84,2023-01-04,5,13,0,169.41
85,85,2023-01-04,5,14,0,172.0
86,86,2023-01-04,5,15,0,216.43
87,87,2023-01-04,5,16,0,301.95
88,88,2023-01-04,5,17,0,362.31
89,89,2023-01-04,5,18,0,329.48
90,90,2023-01-04,5,19,0,317.0
91,91,2023-01-04,5,20,0,255.28
92,92,2023-01-04,5,21,0,255.8
93,93,2023-01-04,5,22,0,190.06
94,94,2023-01-04,5,23,0,179.99
95,95,2023-01-04,5,24,0,137.9
96,96,2023-01-05,6,1,0,150.98
97,97,2023-01-05,6,2,0,123.0
98,98,2023-01-05,6,3,0,107.0
99,99,2023-01-05,6,4,0,100.0
100,100,2023-01-05,6,5,0,160.0
101,101,2023-01-05,6,6,0,263.11
102,102,2023-01-05,6,7,0,356.04
103,103,2023-01-05,6,8,0,361.04
104,104,2023-01-05,6,9,0,264.11
105,105,2023-01-05,6,10,0,242.65
106,106,2023-01-05,6,11,0,192.94
107,107,2023-01-05,6,12,0,184.38
108,108,2023-01-05,6,13,0,165.0
109,109,2023-01-05,6,14,0,165.1
110,110,2023-01-05,6,15,0,202.42
111,111,2023-01-05,6,16,0,261.05
112,112,2023-01-05,6,17,0,261.04
113,113,2023-01-05,6,18,0,293.0
114,114,2023-01-05,6,19,0,261.22
115,115,2023-01-05,6,20,0,261.79
116,116,2023-01-05,6,21,0,216.3
117,117,2023-01-05,6,22,0,205.0
118,118,2023-01-05,6,23,0,184.99
119,119,2023-01-05,6,24,0,160.86
120,120,2023-01-06,7,1,1,173.13
121,121,2023-01-06,7,2,1,170.77
122,122,2023-01-06,7,3,1,160.0
123,123,2023-01-06,7,4,1,150.0
124,124,2023-01-06,7,5,1,152.1
125,125,2023-01-06,7,6,1,160.08
126,126,2023-01-06,7,7,1,262.6
127,127,2023-01-06,7,8,1,203.15
128,128,2023-01-06,7,9,1,174.34
129,129,2023-01-06,7,10,1,174.14
130,130,2023-01-06,7,11,1,156.68
131,131,2023-01-06,7,12,1,147.6
132,132,2023-01-06,7,13,1,145.5
133,133,2023-01-06,7,14,1,135.45
134,134,2023-01-06,7,15,1,149.99
135,135,2023-01-06,7,16,1,227.23
136,136,2023-01-06,7,17,1,265.91
137,137,2023-01-06,7,18,1,278.12
138,138,2023-01-06,7,19,1,269.15
139,139,2023-01-06,7,20,1,295.81
140,140,2023-01-06,7,21,1,294.83
141,141,2023-01-06,7,22,1,265.18
142,142,2023-01-06,7,23,1,290.78
143,143,2023-01-06,7,24,1,263.42
144,144,2023-01-07,1,1,0,272.58
145,145,2023-01-07,1,2,0,311.0
146,146,2023-01-07,1,3,0,174.01
147,147,2023-01-07,1,4,0,173.05
148,148,2023-01-07,1,5,0,173.03
149,149,2023-01-07,1,6,0,264.46
150,150,2023-01-07,1,7,0,339.1
151,151,2023-01-07,1,8,0,344.1
152,152,2023-01-07,1,9,0,204.99
153,153,2023-01-07,1,10,0,206.09
154,154,2023-01-07,1,11,0,186.39
155,155,2023-01-07,1,12,0,178.54
156,156,2023-01-07,1,13,0,165.0
157,157,2023-01-07,1,14,0,163.94
158,158,2023-01-07,1,15,0,177.44
159,159,2023-01-07,1,16,0,216.0
160,160,2023-01-07,1,17,0,329.94
161,161,2023-01-07,1,18,0,344.1
162,162,2023-01-07,1,19,0,290.0
163,163,2023-01-07,1,20,0,298.2
164,164,2023-01-07,1,21,0,263.0
165,165,2023-01-07,1,22,0,210.0
166,166,2023-01-07,1,23,0,183.59
167,167,2023-01-07,1,24,0,210.0
168,168,2023-01-08,2,1,0,165.01
169,169,2023-01-08,2,2,0,155.73
170,170,2023-01-08,2,3,0,150.0
171,171,2023-01-08,2,4,0,179.51
172,172,2023-01-08,2,5,0,216.28
173,173,2023-01-08,2,6,0,216.3
174,174,2023-01-08,2,7,0,270.76
175,175,2023-01-08,2,8,0,263.67
176,176,2023-01-08,2,9,0,170.5
177,177,2023-01-08,2,10,0,170.14
178,178,2023-01-08,2,11,0,165.0
179,179,2023-01-08,2,12,0,150.0
180,180,2023-01-08,2,13,0,160.0
181,181,2023-01-08,2,14,0,152.4
182,182,2023-01-08,2,15,0,165.0
183,183,2023-01-08,2,16,0,216.0
184,184,2023-01-08,2,17,0,244.56
185,185,2023-01-08,2,18,0,328.16
186,186,2023-01-08,2,19,0,293.6
187,187,2023-01-08,2,20,0,341.35
188,188,2023-01-08,2,21,0,310.06
189,189,2023-01-08,2,22,0,270.1
190,190,2023-01-08,2,23,0,264.81
191,191,2023-01-08,2,24,0,211.47
192,192,2023-01-09,3,1,0,164.67
193,193,2023-01-09,3,2,0,150.0
194,194,2023-01-09,3,3,0,151.04
195,195,2023-01-09,3,4,0,100.0
196,196,2023-01-09,3,5,0,152.37
197,197,2023-01-09,3,6,0,276.68
198,198,2023-01-09,3,7,0,351.1
199,199,2023-01-09,3,8,0,351.25
200,200,2023-01-09,3,9,0,283.37
201,201,2023-01-09,3,10,0,193.39
202,202,2023-01-09,3,11,0,180.8
203,203,2023-01-09,3,12,0,178.89
204,204,2023-01-09,3,13,0,173.16
205,205,2023-01-09,3,14,0,173.77
206,206,2023-01-09,3,15,0,178.79
207,207,2023-01-09,3,16,0,183.23
208,208,2023-01-09,3,17,0,183.92
209,209,2023-01-09,3,18,0,199.16
210,210,2023-01-09,3,19,0,182.18
211,211,2023-01-09,3,20,0,180.8
212,212,2023-01-09,3,21,0,170.0
213,213,2023-01-09,3,22,0,139.63
214,214,2023-01-09,3,23,0,132.0
215,215,2023-01-09,3,24,0,99.45
216,216,2023-01-10,4,1,0,100.0
217,217,2023-01-10,4,2,0,85.79
218,218,2023-01-10,4,3,0,71.08
219,219,2023-01-10,4,4,0,59.27
220,220,2023-01-10,4,5,0,92.99
221,221,2023-01-10,4,6,0,108.61
222,222,2023-01-10,4,7,0,145.69
223,223,2023-01-10,4,8,0,176.37
224,224,2023-01-10,4,9,0,183.06
225,225,2023-01-10,4,10,0,169.51
226,226,2023-01-10,4,11,0,162.44
227,227,2023-01-10,4,12,0,159.98
228,228,2023-01-10,4,13,0,146.19
229,229,2023-01-10,4,14,0,145.13
230,230,2023-01-10,4,15,0,162.46
231,231,2023-01-10,4,16,0,168.92
232,232,2023-01-10,4,17,0,166.2
233,233,2023-01-10,4,18,0,170.71
234,234,2023-01-10,4,19,0,167.74
235,235,2023-01-10,4,20,0,216.28
236,236,2023-01-10,4,21,0,228.74
237,237,2023-01-10,4,22,0,165.0
238,238,2023-01-10,4,23,0,155.0
239,239,2023-01-10,4,24,0,228.5
240,240,2023-01-11,5,1,0,269.12
241,241,2023-01-11,5,2,0,251.0
242,242,2023-01-11,5,3,0,251.0
243,243,2023-01-11,5,4,0,133.95
244,244,2023-01-11,5,5,0,270.58
245,245,2023-01-11,5,6,0,270.29
246,246,2023-01-11,5,7,0,270.12
247,247,2023-01-11,5,8,0,271.98
248,248,2023-01-11,5,9,0,271.92
249,249,2023-01-11,5,10,0,254.22
250,250,2023-01-11,5,11,0,186.71
251,251,2023-01-11,5,12,0,174.43
252,252,2023-01-11,5,13,0,177.45
253,253,2023-01-11,5,14,0,179.18
254,254,2023-01-11,5,15,0,211.0
255,255,2023-01-11,5,16,0,269.47
256,256,2023-01-11,5,17,0,268.56
257,257,2023-01-11,5,18,0,280.0
258,258,2023-01-11,5,19,0,280.0
259,259,2023-01-11,5,20,0,270.06
260,260,2023-01-11,5,21,0,246.1
261,261,2023-01-11,5,22,0,205.0
262,262,2023-01-11,5,23,0,269.02
263,263,2023-01-11,5,24,0,186.54
264,264,2023-01-12,6,1,0,160.72
265,265,2023-01-12,6,2,0,150.08
266,266,2023-01-12,6,3,0,131.0
267,267,2023-01-12,6,4,0,129.2
268,268,2023-01-12,6,5,0,133.5
269,269,2023-01-12,6,6,0,162.82
270,270,2023-01-12,6,7,0,333.0
271,271,2023-01-12,6,8,0,333.0
272,272,2023-01-12,6,9,0,223.51
273,273,2023-01-12,6,10,0,207.96
274,274,2023-01-12,6,11,0,195.07
275,275,2023-01-12,6,12,0,181.27
276,276,2023-01-12,6,13,0,174.94
277,277,2023-01-12,6,14,0,188.37
278,278,2023-01-12,6,15,0,206.46
279,279,2023-01-12,6,16,0,272.01
280,280,2023-01-12,6,17,0,297.0
281,281,2023-01-12,6,18,0,285.3
282,282,2023-01-12,6,19,0,257.5
283,283,2023-01-12,6,20,0,277.69
284,284,2023-01-12,6,21,0,269.25
285,285,2023-01-12,6,22,0,181.38
286,286,2023-01-12,6,23,0,213.0
287,287,2023-01-12,6,24,0,172.5
288,288,2023-01-13,7,1,0,172.34
289,289,2023-01-13,7,2,0,169.56
290,290,2023-01-13,7,3,0,169.42
291,291,2023-01-13,7,4,0,156.74
292,292,2023-01-13,7,5,0,163.5
293,293,2023-01-13,7,6,0,172.99
294,294,2023-01-13,7,7,0,248.11
295,295,2023-01-13,7,8,0,249.68
296,296,2023-01-13,7,9,0,295.0
297,297,2023-01-13,7,10,0,254.56
298,298,2023-01-13,7,11,0,206.24
299,299,2023-01-13,7,12,0,189.99
300,300,2023-01-13,7,13,0,185.0
301,301,2023-01-13,7,14,0,185.0
302,302,2023-01-13,7,15,0,197.91
303,303,2023-01-13,7,16,0,238.99
304,304,2023-01-13,7,17,0,255.09
305,305,2023-01-13,7,18,0,263.64
306,306,2023-01-13,7,19,0,252.87
307,307,2023-01-13,7,20,0,254.59
308,308,2023-01-13,7,21,0,204.83
309,309,2023-01-13,7,22,0,201.42
310,310,2023-01-13,7,23,0,175.0
311,311,2023-01-13,7,24,0,218.68
312,312,2023-01-14,1,1,0,157.8
313,313,2023-01-14,1,2,0,150.0
314,314,2023-01-14,1,3,0,148.7
315,315,2023-01-14,1,4,0,150.0
316,316,2023-01-14,1,5,0,155.0
317,317,2023-01-14,1,6,0,257.31
318,318,2023-01-14,1,7,0,265.0
319,319,2023-01-14,1,8,0,266.53
320,320,2023-01-14,1,9,0,262.12
321,321,2023-01-14,1,10,0,229.49
322,322,2023-01-14,1,11,0,167.91
323,323,2023-01-14,1,12,0,162.79
324,324,2023-01-14,1,13,0,167.59
325,325,2023-01-14,1,14,0,167.17
326,326,2023-01-14,1,15,0,200.45
327,327,2023-01-14,1,16,0,277.57
328,328,2023-01-14,1,17,0,351.0
329,329,2023-01-14,1,18,0,357.18
330,330,2023-01-14,1,19,0,311.0
331,331,2023-01-14,1,20,0,357.18
332,332,2023-01-14,1,21,0,321.0
333,333,2023-01-14,1,22,0,264.87
334,334,2023-01-14,1,23,0,237.06
335,335,2023-01-14,1,24,0,226.78
336,336,2023-01-15,2,1,0,266.12
337,337,2023-01-15,2,2,0,285.0
338,338,2023-01-15,2,3,0,156.14
339,339,2023-01-15,2,4,0,130.0
340,340,2023-01-15,2,5,0,130.6
341,341,2023-01-15,2,6,0,130.0
342,342,2023-01-15,2,7,0,146.76
343,343,2023-01-15,2,8,0,148.4
344,344,2023-01-15,2,9,0,148.4
345,345,2023-01-15,2,10,0,149.0
346,346,2023-01-15,2,11,0,148.4
347,347,2023-01-15,2,12,0,141.33
348,348,2023-01-15,2,13,0,158.17
349,349,2023-01-15,2,14,0,154.29
350,350,2023-01-15,2,15,0,216.28
351,351,2023-01-15,2,16,0,229.8
352,352,2023-01-15,2,17,0,250.5
353,353,2023-01-15,2,18,0,269.71
354,354,2023-01-15,2,19,0,266.54
355,355,2023-01-15,2,20,0,275.68
356,356,2023-01-15,2,21,0,284.03
357,357,2023-01-15,2,22,0,265.36
358,358,2023-01-15,2,23,0,250.38
359,359,2023-01-15,2,24,0,261.0
360,360,2023-01-16,3,1,0,176.7
361,361,2023-01-16,3,2,0,189.06
362,362,2023-01-16,3,3,0,176.7
363,363,2023-01-16,3,4,0,176.7
364,364,2023-01-16,3,5,0,161.9
365,365,2023-01-16,3,6,0,264.78
366,366,2023-01-16,3,7,0,266.05
367,367,2023-01-16,3,8,0,269.95
368,368,2023-01-16,3,9,0,242.63
369,369,2023-01-16,3,10,0,189.06
370,370,2023-01-16,3,11,0,163.88
371,371,2023-01-16,3,12,0,157.96
372,372,2023-01-16,3,13,0,156.31
373,373,2023-01-16,3,14,0,158.68
374,374,2023-01-16,3,15,0,168.49
375,375,2023-01-16,3,16,0,231.04
376,376,2023-01-16,3,17,0,274.42
377,377,2023-01-16,3,18,0,277.71
378,378,2023-01-16,3,19,0,274.29
379,379,2023-01-16,3,20,0,276.82
380,380,2023-01-16,3,21,0,270.85
381,381,2023-01-16,3,22,0,169.98
382,382,2023-01-16,3,23,0,142.0
383,383,2023-01-16,3,24,0,69.7
384,384,2023-01-17,4,1,0,117.97
385,385,2023-01-17,4,2,0,50.0
386,386,2023-01-17,4,3,0,50.0
387,387,2023-01-17,4,4,0,50.0
388,388,2023-01-17,4,5,0,50.0
389,389,2023-01-17,4,6,0,116.15
390,390,2023-01-17,4,7,0,159.2
391,391,2023-01-17,4,8,0,192.49
392,392,2023-01-17,4,9,0,168.16
393,393,2023-01-17,4,10,0,157.17
394,394,2023-01-17,4,11,0,136.9
395,395,2023-01-17,4,12,0,114.6
396,396,2023-01-17,4,13,0,115.21
397,397,2023-01-17,4,14,0,117.04
398,398,2023-01-17,4,15,0,139.07
399,399,2023-01-17,4,16,0,167.28
400,400,2023-01-17,4,17,0,181.33
401,401,2023-01-17,4,18,0,189.76
402,402,2023-01-17,4,19,0,159.8
403,403,2023-01-17,4,20,0,166.7
404,404,2023-01-17,4,21,0,159.2
405,405,2023-01-17,4,22,0,135.1
406,406,2023-01-17,4,23,0,141.2
407,407,2023-01-17,4,24,0,145.22
408,408,2023-01-18,5,1,0,20.0
409,409,2023-01-18,5,2,0,6.07
410,410,2023-01-18,5,3,0,0.56
411,411,2023-01-18,5,4,0,0.56
412,412,2023-01-18,5,5,0,3.0
413,413,2023-01-18,5,6,0,33.45
414,414,2023-01-18,5,7,0,151.39
415,415,2023-01-18,5,8,0,155.96
416,416,2023-01-18,5,9,0,151.39
417,417,2023-01-18,5,10,0,133.88
418,418,2023-01-18,5,11,0,50.0
419,419,2023-01-18,5,12,0,9.72
420,420,2023-01-18,5,13,0,20.0
421,421,2023-01-18,5,14,0,28.76
422,422,2023-01-18,5,15,0,85.9
423,423,2023-01-18,5,16,0,125.0
424,424,2023-01-18,5,17,0,160.55
425,425,2023-01-18,5,18,0,165.35
426,426,2023-01-18,5,19,0,158.9
427,427,2023-01-18,5,20,0,155.8
428,428,2023-01-18,5,21,0,154.7
429,429,2023-01-18,5,22,0,151.39
430,430,2023-01-18,5,23,0,102.56
431,431,2023-01-18,5,24,0,57.61
432,432,2023-01-19,6,1,0,22.67
433,433,2023-01-19,6,2,0,9.73
434,434,2023-01-19,6,3,0,0.49
435,435,2023-01-19,6,4,0,0.49
436,436,2023-01-19,6,5,0,0.49
437,437,2023-01-19,6,6,0,10.14
438,438,2023-01-19,6,7,0,121.65
439,439,2023-01-19,6,8,0,144.19
440,440,2023-01-19,6,9,0,112.0
441,441,2023-01-19,6,10,0,9.73
442,442,2023-01-19,6,11,0,9.73
443,443,2023-01-19,6,12,0,3.05
444,444,2023-01-19,6,13,0,9.1
445,445,2023-01-19,6,14,0,9.73
446,446,2023-01-19,6,15,0,9.73
447,447,2023-01-19,6,16,0,50.01
448,448,2023-01-19,6,17,0,182.57
449,449,2023-01-19,6,18,0,189.06
450,450,2023-01-19,6,19,0,149.51
451,451,2023-01-19,6,20,0,133.91
452,452,2023-01-19,6,21,0,91.25
453,453,2023-01-19,6,22,0,9.73
454,454,2023-01-19,6,23,0,68.61
455,455,2023-01-19,6,24,0,55.0
456,456,2023-01-20,7,1,0,0.58
457,457,2023-01-20,7,2,0,0.58
458,458,2023-01-20,7,3,0,0.58
459,459,2023-01-20,7,4,0,0.58
460,460,2023-01-20,7,5,0,0.58
461,461,2023-01-20,7,6,0,9.73
462,462,2023-01-20,7,7,0,85.05
463,463,2023-01-20,7,8,0,206.36
464,464,2023-01-20,7,9,0,230.95
465,465,2023-01-20,7,10,0,161.63
466,466,2023-01-20,7,11,0,111.0
467,467,2023-01-20,7,12,0,75.94
468,468,2023-01-20,7,13,0,131.31
469,469,2023-01-20,7,14,0,140.62
470,470,2023-01-20,7,15,0,140.63
471,471,2023-01-20,7,16,0,192.0
472,472,2023-01-20,7,17,0,200.0
473,473,2023-01-20,7,18,0,213.8
474,474,2023-01-20,7,19,0,212.3
475,475,2023-01-20,7,20,0,207.8
476,476,2023-01-20,7,21,0,197.95
477,477,2023-01-20,7,22,0,181.01
478,478,2023-01-20,7,23,0,178.84
479,479,2023-01-20,7,24,0,174.99
480,480,2023-01-21,1,1,0,152.9
481,481,2023-01-21,1,2,0,73.15
482,482,2023-01-21,1,3,0,50.0
483,483,2023-01-21,1,4,0,31.19
484,484,2023-01-21,1,5,0,32.46
485,485,2023-01-21,1,6,0,16.0
486,486,2023-01-21,1,7,0,50.0
487,487,2023-01-21,1,8,0,100.44
488,488,2023-01-21,1,9,0,141.89
489,489,2023-01-21,1,10,0,168.12
490,490,2023-01-21,1,11,0,150.2
491,491,2023-01-21,1,12,0,141.33
492,492,2023-01-21,1,13,0,132.88
493,493,2023-01-21,1,14,0,115.37
494,494,2023-01-21,1,15,0,162.22
495,495,2023-01-21,1,16,0,167.21
496,496,2023-01-21,1,17,0,172.22
497,497,2023-01-21,1,18,0,185.72
498,498,2023-01-21,1,19,0,190.0
499,499,2023-01-21,1,20,0,190.0
500,500,2023-01-21,1,21,0,176.07
501,501,2023-01-21,1,22,0,172.13
502,502,2023-01-21,1,23,0,170.0
503,503,2023-01-21,1,24,0,165.04
504,504,2023-01-22,2,1,0,157.03
505,505,2023-01-22,2,2,0,162.85
506,506,2023-01-22,2,3,0,162.76
507,507,2023-01-22,2,4,0,151.54
508,508,2023-01-22,2,5,0,151.22
509,509,2023-01-22,2,6,0,150.12
510,510,2023-01-22,2,7,0,162.8
511,511,2023-01-22,2,8,0,183.32
512,512,2023-01-22,2,9,0,179.8
513,513,2023-01-22,2,10,0,139.0
514,514,2023-01-22,2,11,0,130.38
515,515,2023-01-22,2,12,0,139.29
516,516,2023-01-22,2,13,0,139.28
517,517,2023-01-22,2,14,0,108.2
518,518,2023-01-22,2,15,0,161.0
519,519,2023-01-22,2,16,0,190.0
520,520,2023-01-22,2,17,0,193.66
521,521,2023-01-22,2,18,0,215.72
522,522,2023-01-22,2,19,0,236.67
523,523,2023-01-22,2,20,0,240.0
524,524,2023-01-22,2,21,0,217.51
525,525,2023-01-22,2,22,0,204.01
526,526,2023-01-22,2,23,0,190.88
527,527,2023-01-22,2,24,0,184.0
528,528,2023-01-23,3,1,0,152.1
529,529,2023-01-23,3,2,0,139.74
530,530,2023-01-23,3,3,0,70.0
531,531,2023-01-23,3,4,0,70.0
532,532,2023-01-23,3,5,0,151.9
533,533,2023-01-23,3,6,0,165.9
534,534,2023-01-23,3,7,0,189.9
535,535,2023-01-23,3,8,0,225.98
536,536,2023-01-23,3,9,0,249.0
537,537,2023-01-23,3,10,0,214.99
538,538,2023-01-23,3,11,0,190.9
539,539,2023-01-23,3,12,0,187.97
540,540,2023-01-23,3,13,0,186.3
541,541,2023-01-23,3,14,0,187.19
542,542,2023-01-23,3,15,0,190.9
543,543,2023-01-23,3,16,0,218.99
544,544,2023-01-23,3,17,0,224.58
545,545,2023-01-23,3,18,0,248.9
546,546,2023-01-23,3,19,0,248.07
547,547,2023-01-23,3,20,0,223.19
548,548,2023-01-23,3,21,0,205.0
549,549,2023-01-23,3,22,0,192.51
550,550,2023-01-23,3,23,0,190.33
551,551,2023-01-23,3,24,0,180.32
552,552,2023-01-24,4,1,0,174.52
553,553,2023-01-24,4,2,0,162.84
554,554,2023-01-24,4,3,0,161.56
555,555,2023-01-24,4,4,0,161.93
556,556,2023-01-24,4,5,0,162.12
557,557,2023-01-24,4,6,0,171.05
558,558,2023-01-24,4,7,0,183.61
559,559,2023-01-24,4,8,0,210.0
560,560,2023-01-24,4,9,0,228.46
561,561,2023-01-24,4,10,0,206.0
562,562,2023-01-24,4,11,0,183.61
563,563,2023-01-24,4,12,0,179.99
564,564,2023-01-24,4,13,0,180.56
565,565,2023-01-24,4,14,0,179.58
566,566,2023-01-24,4,15,0,185.0
567,567,2023-01-24,4,16,0,217.97
568,568,2023-01-24,4,17,0,224.58
569,569,2023-01-24,4,18,0,250.0
570,570,2023-01-24,4,19,0,250.0
571,571,2023-01-24,4,20,0,229.99
572,572,2023-01-24,4,21,0,214.02
573,573,2023-01-24,4,22,0,190.53
574,574,2023-01-24,4,23,0,185.7
575,575,2023-01-24,4,24,0,178.83
576,576,2023-01-25,5,1,0,160.04
577,577,2023-01-25,5,2,0,156.38
578,578,2023-01-25,5,3,0,154.26
579,579,2023-01-25,5,4,0,150.86
580,580,2023-01-25,5,5,0,150.0
581,581,2023-01-25,5,6,0,160.6
582,582,2023-01-25,5,7,0,176.65
583,583,2023-01-25,5,8,0,200.71
584,584,2023-01-25,5,9,0,225.04
585,585,2023-01-25,5,10,0,225.0
586,586,2023-01-25,5,11,0,212.42
587,587,2023-01-25,5,12,0,200.98
588,588,2023-01-25,5,13,0,193.2
589,589,2023-01-25,5,14,0,185.2
590,590,2023-01-25,5,15,0,192.51
591,591,2023-01-25,5,16,0,197.3
592,592,2023-01-25,5,17,0,199.19
593,593,2023-01-25,5,18,0,207.56
594,594,2023-01-25,5,19,0,215.19
595,595,2023-01-25,5,20,0,210.34
596,596,2023-01-25,5,21,0,192.28
597,597,2023-01-25,5,22,0,180.07
598,598,2023-01-25,5,23,0,175.62
599,599,2023-01-25,5,24,0,167.0
600,600,2023-01-26,6,1,0,154.7
601,601,2023-01-26,6,2,0,148.57
602,602,2023-01-26,6,3,0,143.19
603,603,2023-01-26,6,4,0,143.19
604,604,2023-01-26,6,5,0,142.8
605,605,2023-01-26,6,6,0,149.99
606,606,2023-01-26,6,7,0,166.85
607,607,2023-01-26,6,8,0,186.85
608,608,2023-01-26,6,9,0,198.95
609,609,2023-01-26,6,10,0,205.51
610,610,2023-01-26,6,11,0,197.39
611,611,2023-01-26,6,12,0,196.47
612,612,2023-01-26,6,13,0,190.26
613,613,2023-01-26,6,14,0,181.81
614,614,2023-01-26,6,15,0,179.15
615,615,2023-01-26,6,16,0,176.7
616,616,2023-01-26,6,17,0,182.2
617,617,2023-01-26,6,18,0,186.2
618,618,2023-01-26,6,19,0,197.96
619,619,2023-01-26,6,20,0,193.7
620,620,2023-01-26,6,21,0,178.36
621,621,2023-01-26,6,22,0,211.0
622,622,2023-01-26,6,23,0,221.33
623,623,2023-01-26,6,24,0,182.04
624,624,2023-01-27,7,1,0,200.77
625,625,2023-01-27,7,2,0,214.56
626,626,2023-01-27,7,3,0,203.45
627,627,2023-01-27,7,4,0,168.83
628,628,2023-01-27,7,5,0,152.24
629,629,2023-01-27,7,6,0,205.22
630,630,2023-01-27,7,7,0,217.48
631,631,2023-01-27,7,8,0,220.88
632,632,2023-01-27,7,9,0,216.81
633,633,2023-01-27,7,10,0,202.99
634,634,2023-01-27,7,11,0,217.04
635,635,2023-01-27,7,12,0,206.96
636,636,2023-01-27,7,13,0,198.51
637,637,2023-01-27,7,14,0,188.42
638,638,2023-01-27,7,15,0,211.72
639,639,2023-01-27,7,16,0,214.93
640,640,2023-01-27,7,17,0,227.69
641,641,2023-01-27,7,18,0,272.81
642,642,2023-01-27,7,19,0,268.39
643,643,2023-01-27,7,20,0,226.98
644,644,2023-01-27,7,21,0,216.27
645,645,2023-01-27,7,22,0,210.25
646,646,2023-01-27,7,23,0,205.18
647,647,2023-01-27,7,24,0,190.02
648,648,2023-01-28,1,1,0,160.38
649,649,2023-01-28,1,2,0,162.55
650,650,2023-01-28,1,3,0,176.7
651,651,2023-01-28,1,4,0,211.61
652,652,2023-01-28,1,5,0,201.0
653,653,2023-01-28,1,6,0,150.0
654,654,2023-01-28,1,7,0,157.97
655,655,2023-01-28,1,8,0,160.5
656,656,2023-01-28,1,9,0,161.52
657,657,2023-01-28,1,10,0,172.1
658,658,2023-01-28,1,11,0,161.52
659,659,2023-01-28,1,12,0,159.74
660,660,2023-01-28,1,13,0,153.65
661,661,2023-01-28,1,14,0,145.35
662,662,2023-01-28,1,15,0,149.8
663,663,2023-01-28,1,16,0,185.5
