,Date,Hour,Market Clearing Price,Day of the Week,Is Holiday,Total BUY Nominations:Greece Mainland,Total SELL Nominations:Greece Mainland,PRODUCTION LIGNITE,PRODUCTION GAS,PRODUCTION HYDRO,PRODUCTION RENEWABLES,TOTAL PRODUCTION,DEMAND HV LOAD,DEMAND LV LOAD,DEMAND MV LOAD,DEMAND PUMP,DEMAND SYSTEM LOSSES,TOTAL DEMAND,IMPORTS AL-GR,IMPORTS MK-GR,IMPORTS BG-GR,IMPORTS TR-GR,IMPORTS IT-GR,TOTAL IMPORTS,EXPORTS GR-AL,EXPORTS GR-MK,EXPORTS GR-BG,EXPORTS GR-TR,EXPORTS GR-IT,TOTAL EXPORTS,PRODUCTION D/R LOAD,DEMAND D/R LOAD
628,2022-01-27,5,236.82,6.0,0.0,65.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,22.0,49.0,0.0,123.0,20.0,45.0,0.0,0.0,0.0,65.0,,
629,2022-01-27,6,259.35,6.0,0.0,65.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,22.0,49.0,0.0,123.0,20.0,45.0,0.0,0.0,0.0,65.0,,
630,2022-01-27,7,301.55,6.0,0.0,65.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,22.0,49.0,0.0,117.0,20.0,45.0,0.0,0.0,0.0,65.0,,
631,2022-01-27,8,344.06,6.0,0.0,65.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,21.0,22.0,49.0,0.0,197.0,20.0,45.0,0.0,0.0,0.0,65.0,,
632,2022-01-27,9,364.98,6.0,0.0,65.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,21.0,22.0,49.0,0.0,197.0,20.0,45.0,0.0,0.0,0.0,65.0,,
633,2022-01-27,10,345.51,6.0,0.0,85.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,21.0,22.0,49.0,0.0,197.0,20.0,65.0,0.0,0.0,0.0,85.0,,
634,2022-01-27,11,294.94,6.0,0.0,85.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,21.0,22.0,49.0,0.0,198.0,20.0,65.0,0.0,0.0,0.0,85.0,,
635,2022-01-27,12,265.11,6.0,0.0,85.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,21.0,22.0,49.0,0.0,198.0,20.0,65.0,0.0,0.0,0.0,85.0,,
636,2022-01-27,13,257.57,6.0,0.0,85.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,21.0,22.0,49.0,0.0,198.0,20.0,65.0,0.0,0.0,0.0,85.0,,
637,2022-01-27,14,245.0,6.0,0.0,85.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,21.0,22.0,49.0,0.0,198.0,20.0,65.0,0.0,0.0,0.0,85.0,,
638,2022-01-27,15,253.21,6.0,0.0,85.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,21.0,22.0,49.0,0.0,198.0,20.0,65.0,0.0,0.0,0.0,85.0,,
639,2022-01-27,16,284.19,6.0,0.0,85.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,21.0,22.0,49.0,0.0,198.0,20.0,65.0,0.0,0.0,0.0,85.0,,
640,2022-01-27,17,295.27,6.0,0.0,85.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,21.0,22.0,49.0,0.0,198.0,20.0,65.0,0.0,0.0,0.0,85.0,,
641,2022-01-27,18,354.99,6.0,0.0,85.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,21.0,22.0,49.0,0.0,197.0,20.0,65.0,0.0,0.0,0.0,85.0,,
642,2022-01-27,19,359.03,6.0,0.0,85.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,21.0,22.0,49.0,0.0,194.0,20.0,65.0,0.0,0.0,0.0,85.0,,
643,2022-01-27,20,313.59,6.0,0.0,85.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,21.0,22.0,49.0,0.0,194.0,20.0,65.0,0.0,0.0,0.0,85.0,,
644,2022-01-27,21,285.11,6.0,0.0,85.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,41.0,22.0,49.0,0.0,214.0,20.0,65.0,0.0,0.0,0.0,85.0,,
645,2022-01-27,22,284.19,6.0,0.0,85.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,26.0,22.0,49.0,0.0,141.0,20.0,65.0,0.0,0.0,0.0,85.0,,
646,2022-01-27,23,257.02,6.0,0.0,85.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.0,22.0,49.0,0.0,161.0,20.0,65.0,0.0,0.0,0.0,85.0,,
647,2022-01-27,24,235.43,6.0,0.0,85.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.0,22.0,49.0,0.0,161.0,20.0,65.0,0.0,0.0,0.0,85.0,,
648,2022-01-28,1,252.03,7.0,0.0,85.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,97.0,22.0,49.0,0.0,187.0,20.0,65.0,0.0,0.0,0.0,85.0,,
649,2022-01-28,2,252.03,7.0,0.0,65.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,97.0,22.0,49.0,0.0,187.0,20.0,45.0,0.0,0.0,0.0,65.0,,
650,2022-01-28,3,251.78,7.0,0.0,65.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,97.0,22.0,49.0,0.0,187.0,20.0,45.0,0.0,0.0,0.0,65.0,,
651,2022-01-28,4,250.0,7.0,0.0,65.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,97.0,22.0,49.0,0.0,187.0,20.0,45.0,0.0,0.0,0.0,65.0,,
652,2022-01-28,5,251.78,7.0,0.0,65.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,97.0,22.0,49.0,0.0,187.0,20.0,45.0,0.0,0.0,0.0,65.0,,
653,2022-01-28,6,260.14,7.0,0.0,65.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,97.0,22.0,49.0,0.0,187.0,20.0,45.0,0.0,0.0,0.0,65.0,,
654,2022-01-28,7,290.07,7.0,0.0,65.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,91.0,22.0,49.0,0.0,184.0,20.0,45.0,0.0,0.0,0.0,65.0,,
655,2022-01-28,8,316.5,7.0,0.0,65.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,71.0,22.0,49.0,0.0,220.0,20.0,45.0,0.0,0.0,0.0,65.0,,
656,2022-01-28,9,333.7,7.0,0.0,65.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,69.0,22.0,49.0,0.0,218.0,20.0,45.0,0.0,0.0,0.0,65.0,,
657,2022-01-28,10,310.0,7.0,0.0,85.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,69.0,22.0,49.0,0.0,218.0,20.0,65.0,0.0,0.0,0.0,85.0,,
658,2022-01-28,11,265.26,7.0,0.0,85.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,69.0,22.0,49.0,0.0,215.0,20.0,65.0,0.0,0.0,0.0,85.0,,
659,2022-01-28,12,261.24,7.0,0.0,85.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,69.0,22.0,49.0,0.0,192.0,20.0,65.0,0.0,0.0,0.0,85.0,,
660,2022-01-28,13,256.79,7.0,0.0,85.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,69.0,22.0,49.0,0.0,196.0,20.0,65.0,0.0,0.0,0.0,85.0,,
661,2022-01-28,14,246.02,7.0,0.0,85.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,69.0,22.0,49.0,0.0,196.0,20.0,65.0,0.0,0.0,0.0,85.0,,
662,2022-01-28,15,251.78,7.0,0.0,85.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,69.0,22.0,49.0,0.0,196.0,20.0,65.0,0.0,0.0,0.0,85.0,,
663,2022-01-28,16,272.64,7.0,0.0,85.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,69.0,22.0,49.0,0.0,196.0,20.0,65.0,0.0,0.0,0.0,85.0,,
664,2022-01-28,17,290.0,7.0,0.0,85.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,69.0,22.0,49.0,0.0,196.0,20.0,65.0,0.0,0.0,0.0,85.0,,
665,2022-01-28,18,317.91,7.0,0.0,85.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,69.0,22.0,49.0,0.0,219.0,20.0,65.0,0.0,0.0,0.0,85.0,,
666,2022-01-28,19,330.0,7.0,0.0,85.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,69.0,22.0,49.0,0.0,219.0,20.0,65.0,0.0,0.0,0.0,85.0,,
667,2022-01-28,20,300.63,7.0,0.0,85.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,69.0,22.0,49.0,0.0,219.0,20.0,65.0,0.0,0.0,0.0,85.0,,
668,2022-01-28,21,256.84,7.0,0.0,85.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90.0,22.0,49.0,0.0,167.0,20.0,65.0,0.0,0.0,0.0,85.0,,
669,2022-01-28,22,271.01,7.0,0.0,85.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,77.0,22.0,49.0,0.0,170.0,20.0,65.0,0.0,0.0,0.0,85.0,,
670,2022-01-28,23,260.23,7.0,0.0,85.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,22.0,49.0,0.0,188.0,20.0,65.0,0.0,0.0,0.0,85.0,,
671,2022-01-28,24,242.76,7.0,0.0,85.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,22.0,49.0,0.0,188.0,20.0,65.0,0.0,0.0,0.0,85.0,,
672,2022-01-29,1,246.4,1.0,0.0,85.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,47.0,22.0,49.0,0.0,137.0,20.0,65.0,0.0,0.0,0.0,85.0,,
673,2022-01-29,2,283.15,1.0,0.0,65.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,47.0,22.0,49.0,0.0,137.0,20.0,45.0,0.0,0.0,0.0,65.0,,
674,2022-01-29,3,274.29,1.0,0.0,65.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,47.0,22.0,49.0,0.0,137.0,20.0,45.0,0.0,0.0,0.0,65.0,,
675,2022-01-29,4,246.4,1.0,0.0,65.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,47.0,22.0,49.0,0.0,137.0,20.0,45.0,0.0,0.0,0.0,65.0,,
676,2022-01-29,5,246.3,1.0,0.0,65.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,47.0,22.0,49.0,0.0,137.0,20.0,45.0,0.0,0.0,0.0,65.0,,
677,2022-01-29,6,219.51,1.0,0.0,65.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,47.0,22.0,49.0,0.0,137.0,20.0,45.0,0.0,0.0,0.0,65.0,,
678,2022-01-29,7,246.3,1.0,0.0,65.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,22.0,49.0,0.0,118.0,20.0,45.0,0.0,0.0,0.0,65.0,,
679,2022-01-29,8,249.91,1.0,0.0,65.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.0,22.0,49.0,0.0,143.0,20.0,45.0,0.0,0.0,0.0,65.0,,
680,2022-01-29,9,267.88,1.0,0.0,79.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.0,22.0,49.0,0.0,143.0,20.0,59.0,0.0,0.0,0.0,79.0,,
681,2022-01-29,10,256.22,1.0,0.0,99.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,21.0,22.0,49.0,0.0,137.0,20.0,79.0,0.0,0.0,0.0,99.0,,
682,2022-01-29,11,246.95,1.0,0.0,99.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,21.0,22.0,49.0,0.0,134.0,20.0,79.0,0.0,0.0,0.0,99.0,,
683,2022-01-29,12,246.4,1.0,0.0,99.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,21.0,22.0,49.0,0.0,143.0,20.0,79.0,0.0,0.0,0.0,99.0,,
684,2022-01-29,13,246.3,1.0,0.0,99.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,21.0,22.0,49.0,0.0,147.0,20.0,79.0,0.0,0.0,0.0,99.0,,
685,2022-01-29,14,231.0,1.0,0.0,99.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,21.0,22.0,49.0,0.0,147.0,20.0,79.0,0.0,0.0,0.0,99.0,,
686,2022-01-29,15,246.4,1.0,0.0,99.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,21.0,22.0,49.0,0.0,147.0,20.0,79.0,0.0,0.0,0.0,99.0,,
687,2022-01-29,16,280.98,1.0,0.0,99.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,27.0,22.0,49.0,0.0,153.0,20.0,79.0,0.0,0.0,0.0,99.0,,
688,2022-01-29,17,283.53,1.0,0.0,99.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,27.0,22.0,49.0,0.0,153.0,20.0,79.0,0.0,0.0,0.0,99.0,,
689,2022-01-29,18,285.0,1.0,0.0,99.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,27.0,22.0,49.0,0.0,144.0,20.0,79.0,0.0,0.0,0.0,99.0,,
690,2022-01-29,19,300.09,1.0,0.0,99.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,27.0,22.0,49.0,0.0,144.0,20.0,79.0,0.0,0.0,0.0,99.0,,
691,2022-01-29,20,297.53,1.0,0.0,99.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,27.0,22.0,49.0,0.0,144.0,20.0,79.0,0.0,0.0,0.0,99.0,,
692,2022-01-29,21,280.0,1.0,0.0,99.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,27.0,22.0,49.0,0.0,144.0,20.0,79.0,0.0,0.0,0.0,99.0,,
693,2022-01-29,22,249.1,1.0,0.0,99.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,22.0,49.0,0.0,118.0,20.0,79.0,0.0,0.0,0.0,99.0,,
694,2022-01-29,23,233.66,1.0,0.0,99.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,22.0,49.0,0.0,118.0,20.0,79.0,0.0,0.0,0.0,99.0,,
695,2022-01-29,24,227.12,1.0,0.0,99.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,22.0,49.0,0.0,118.0,20.0,79.0,0.0,0.0,0.0,99.0,,
696,2022-01-30,1,227.12,2.0,0.0,87.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,22.0,49.0,0.0,188.0,20.0,67.0,0.0,0.0,0.0,87.0,,
697,2022-01-30,2,220.58,2.0,0.0,67.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,22.0,49.0,0.0,188.0,20.0,47.0,0.0,0.0,0.0,67.0,,
698,2022-01-30,3,216.0,2.0,0.0,67.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,22.0,49.0,0.0,188.0,20.0,47.0,0.0,0.0,0.0,67.0,,
699,2022-01-30,4,207.63,2.0,0.0,67.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,22.0,49.0,0.0,188.0,20.0,47.0,0.0,0.0,0.0,67.0,,
700,2022-01-30,5,206.5,2.0,0.0,67.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,22.0,49.0,0.0,188.0,20.0,47.0,0.0,0.0,0.0,67.0,,
701,2022-01-30,6,211.34,2.0,0.0,67.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,22.0,49.0,0.0,188.0,20.0,47.0,0.0,0.0,0.0,67.0,,
702,2022-01-30,7,214.0,2.0,0.0,67.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,22.0,49.0,0.0,188.0,20.0,47.0,0.0,0.0,0.0,67.0,,
703,2022-01-30,8,223.0,2.0,0.0,67.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,97.0,22.0,49.0,0.0,190.0,20.0,47.0,0.0,0.0,0.0,67.0,,
704,2022-01-30,9,218.0,2.0,0.0,67.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,97.0,22.0,49.0,0.0,190.0,20.0,47.0,0.0,0.0,0.0,67.0,,
705,2022-01-30,10,223.62,2.0,0.0,87.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,97.0,22.0,49.0,0.0,190.0,20.0,67.0,0.0,0.0,0.0,87.0,,
706,2022-01-30,11,249.06,2.0,0.0,87.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,97.0,22.0,49.0,0.0,186.0,20.0,67.0,0.0,0.0,0.0,87.0,,
707,2022-01-30,12,249.1,2.0,0.0,87.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,97.0,22.0,49.0,0.0,186.0,20.0,67.0,0.0,0.0,0.0,87.0,,
708,2022-01-30,13,262.35,2.0,0.0,87.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,97.0,22.0,49.0,0.0,190.0,20.0,67.0,0.0,0.0,0.0,87.0,,
709,2022-01-30,14,257.07,2.0,0.0,87.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,22.0,49.0,0.0,188.0,20.0,67.0,0.0,0.0,0.0,87.0,,
710,2022-01-30,15,257.07,2.0,0.0,87.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,22.0,49.0,0.0,188.0,20.0,67.0,0.0,0.0,0.0,87.0,,
711,2022-01-30,16,308.84,2.0,0.0,87.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,97.0,22.0,49.0,0.0,190.0,20.0,67.0,0.0,0.0,0.0,87.0,,
712,2022-01-30,17,308.84,2.0,0.0,87.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,97.0,22.0,49.0,0.0,239.0,20.0,67.0,0.0,0.0,0.0,87.0,,
713,2022-01-30,18,311.84,2.0,0.0,87.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,97.0,22.0,49.0,0.0,239.0,20.0,67.0,0.0,0.0,0.0,87.0,,
714,2022-01-30,19,275.02,2.0,0.0,87.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,97.0,22.0,49.0,0.0,239.0,20.0,67.0,0.0,0.0,0.0,87.0,,
715,2022-01-30,20,263.39,2.0,0.0,87.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,97.0,22.0,49.0,0.0,239.0,20.0,67.0,0.0,0.0,0.0,87.0,,
716,2022-01-30,21,256.83,2.0,0.0,87.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,97.0,22.0,49.0,0.0,274.0,20.0,67.0,0.0,0.0,0.0,87.0,,
717,2022-01-30,22,256.29,2.0,0.0,87.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,97.0,22.0,49.0,0.0,274.0,20.0,67.0,0.0,0.0,0.0,87.0,,
718,2022-01-30,23,257.07,2.0,0.0,87.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,97.0,22.0,49.0,0.0,189.0,20.0,67.0,0.0,0.0,0.0,87.0,,
719,2022-01-30,24,249.1,2.0,0.0,87.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,22.0,49.0,0.0,188.0,20.0,67.0,0.0,0.0,0.0,87.0,,
720,2022-01-31,1,213.59,3.0,0.0,87.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,47.0,22.0,49.0,0.0,134.0,20.0,67.0,0.0,0.0,0.0,87.0,,
721,2022-01-31,2,250.0,3.0,0.0,67.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,47.0,22.0,49.0,0.0,134.0,20.0,47.0,0.0,0.0,0.0,67.0,,
722,2022-01-31,3,200.35,3.0,0.0,67.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,47.0,22.0,49.0,0.0,134.0,20.0,47.0,0.0,0.0,0.0,67.0,,
723,2022-01-31,4,193.21,3.0,0.0,67.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,47.0,22.0,49.0,0.0,134.0,20.0,47.0,0.0,0.0,0.0,67.0,,
724,2022-01-31,5,194.0,3.0,0.0,67.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,47.0,22.0,49.0,0.0,134.0,20.0,47.0,0.0,0.0,0.0,67.0,,
725,2022-01-31,6,249.67,3.0,0.0,67.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,47.0,22.0,49.0,0.0,134.0,20.0,47.0,0.0,0.0,0.0,67.0,,
726,2022-01-31,7,291.0,3.0,0.0,66.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,62.0,22.0,49.0,0.0,151.0,20.0,46.0,0.0,0.0,0.0,66.0,,
727,2022-01-31,8,269.97,3.0,0.0,66.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,42.0,22.0,49.0,0.0,219.0,20.0,46.0,0.0,0.0,0.0,66.0,,
728,2022-01-31,9,269.98,3.0,0.0,80.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,15.0,22.0,49.0,0.0,149.0,20.0,60.0,0.0,0.0,0.0,80.0,,
729,2022-01-31,10,259.91,3.0,0.0,100.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,15.0,22.0,49.0,0.0,192.0,20.0,80.0,0.0,0.0,0.0,100.0,,
730,2022-01-31,11,248.08,3.0,0.0,100.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,15.0,22.0,49.0,0.0,188.0,20.0,80.0,0.0,0.0,0.0,100.0,,
731,2022-01-31,12,243.42,3.0,0.0,100.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,15.0,22.0,49.0,0.0,149.0,20.0,80.0,0.0,0.0,0.0,100.0,,
732,2022-01-31,13,238.11,3.0,0.0,100.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,15.0,22.0,49.0,0.0,153.0,20.0,80.0,0.0,0.0,0.0,100.0,,
733,2022-01-31,14,237.8,3.0,0.0,100.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,15.0,22.0,49.0,0.0,153.0,20.0,80.0,0.0,0.0,0.0,100.0,,
734,2022-01-31,15,257.92,3.0,0.0,100.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,15.0,22.0,49.0,0.0,153.0,20.0,80.0,0.0,0.0,0.0,100.0,,
735,2022-01-31,16,282.93,3.0,0.0,100.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,15.0,22.0,49.0,0.0,153.0,20.0,80.0,0.0,0.0,0.0,100.0,,
