,FeatureSet,Model,Scaler,WindowSize,TestDate,MAE,MSE,RMSE,sMAPE,R2
0,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-01,19.305798411369324,676.7235246290236,26.01391021413397,44.279762729933275,0.49687344134465417
1,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-01,19.305798411369324,676.7235246290236,,,0.49687344134465417
2,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-02,23.369479433695478,1071.7449599158863,32.737516092640355,38.61774658481338,-2.5594752149597957
3,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-02,23.369479433695478,1071.7449599158863,,,-2.5594752149597957
4,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-03,18.35562422434489,494.73923306425735,22.242734388205452,22.386733826340873,-0.5601597764443476
5,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-03,18.35562422434489,494.73923306425735,,,-0.5601597764443476
6,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-04,20.078041480382286,602.9408093357526,24.55485307094613,27.331441179145692,-0.33812588043771585
7,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-04,20.078041480382286,602.9408093357526,,,-0.33812588043771585
8,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-05,14.81609738667806,325.5478903452908,18.042945722505813,17.176876197570003,-1.4623181226289885
9,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-05,14.81609738667806,325.5478903452908,,,-1.4623181226289885
10,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-06,11.465460942586263,167.23692851412343,12.932011773661646,12.267611971852695,-1.5976240270929911
11,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-06,11.465460942586263,167.23692851412343,,,-1.5976240270929911
12,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-07,8.396969350179036,112.3686583467445,10.600408404714626,9.209552131743418,-0.24723851829199606
13,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-07,8.396969350179036,112.3686583467445,,,-0.24723851829199606
14,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-08,13.341801376342774,244.38451144179066,15.632802418050023,14.915508246927601,0.4873282594233148
15,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-08,13.341801376342774,244.38451144179066,,,0.4873282594233148
16,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-09,15.974167855580651,350.476238020713,18.721010603616275,17.18457452916732,-0.20813664133566645
17,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-09,15.974167855580651,350.476238020713,,,-0.20813664133566645
18,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-10,18.797346509297686,506.99019451071536,22.516442758808846,18.124314132347052,-0.616345343837386
19,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-10,18.797346509297686,506.99019451071536,,,-0.616345343837386
20,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-11,12.293256174723306,249.1262029168207,15.783732223932992,11.244736499420661,0.4168814196073387
21,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-11,12.293256174723306,249.1262029168207,,,0.4168814196073387
22,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-12,9.835320828755696,144.70127469219952,12.029184290391411,9.09722921164865,0.3940249383660873
23,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-12,9.835320828755696,144.70127469219952,,,0.3940249383660873
24,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-13,14.659697799682618,324.90007719155636,18.024984804197654,14.132704147113518,0.06848747906688779
25,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-13,14.659697799682618,324.90007719155636,,,0.06848747906688779
26,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-14,12.600006268819177,227.67388595691764,15.088866291306237,13.562369821588193,-0.48826361666715856
27,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-14,12.600006268819177,227.67388595691764,,,-0.48826361666715856
28,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-15,13.803725662231443,265.2584980953813,16.286758366703342,14.228733660513463,0.1948545920619048
29,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-15,13.803725662231443,265.2584980953813,,,0.1948545920619048
30,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-16,9.208603159586588,115.42292264048551,10.743506068341262,9.251384231908897,0.6031745009212002
31,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-16,9.208603159586588,115.42292264048551,,,0.6031745009212002
32,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-17,17.58097309112549,687.1754459796999,26.21403147132657,14.48870042149069,-0.17119656137850137
33,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-17,17.58097309112549,687.1754459796999,,,-0.17119656137850137
34,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-18,14.425295117696129,310.64505333719535,17.625125626139386,14.971326037141191,-0.13026885405977384
35,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-18,14.425295117696129,310.64505333719535,,,-0.13026885405977384
36,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-19,32.6828032430013,1593.913789623876,39.92384988479788,32.92458587092696,-4.754981159785304
37,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-19,32.6828032430013,1593.913789623876,,,-4.754981159785304
38,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-20,21.734451522827147,1127.9987789978202,33.58569307008298,21.082872891106753,-6.472559821116119
39,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-20,21.734451522827147,1127.9987789978202,,,-6.472559821116119
40,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-21,39.20235720316569,2183.99349355417,46.7332161695958,44.8773245810415,-6.136561784507757
41,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-21,39.20235720316569,2183.99349355417,,,-6.136561784507757
42,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-22,19.195168539683024,480.13470041422573,21.91197618687611,22.66581385041658,0.33815618099817535
43,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-22,19.195168539683024,480.13470041422573,,,0.33815618099817535
44,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-23,17.496353492736816,483.3728037336718,21.98574091846058,18.038280256571074,0.4784210865578339
45,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-23,17.496353492736816,483.3728037336718,,,0.4784210865578339
46,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-24,11.465422636667887,331.92117402214035,18.218703961098342,12.40446021373609,0.2408484333471147
47,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-24,11.465422636667887,331.92117402214035,,,0.2408484333471147
48,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-25,12.028397305806479,343.4737120749932,18.533043788730257,12.304818488196407,0.28750369328480496
49,LSTM_ME41,XGBoost,MinMaxScaler,7,2024-01-25,12.028397305806479,343.4737120749932,,,0.28750369328480496
