,Datetime,Actual,Predicted,Feature_Set,Input_Steps,Period,train_start,train_end,test_start,test_end
0,2023-01-01 00:00:00,230.59,259.80045,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
1,2023-01-01 01:00:00,230.9,260.06433,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
2,2023-01-01 02:00:00,268.19,259.23312,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
3,2023-01-01 03:00:00,229.58,246.40656,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
4,2023-01-01 04:00:00,235.98001,237.89444,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
5,2023-01-01 05:00:00,234.28,233.58134,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
6,2023-01-01 06:00:00,237.63,243.24568,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
7,2023-01-01 07:00:00,239.66002,250.04259,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
8,2023-01-01 08:00:00,231.87999,257.78897,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
9,2023-01-01 09:00:00,186.47,229.61021,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
10,2023-01-01 10:00:00,186.47,208.27965,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
11,2023-01-01 11:00:00,177.25,197.4588,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
12,2023-01-01 12:00:00,168.49998,188.66202,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
13,2023-01-01 13:00:00,84.9,183.9612,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
14,2023-01-01 14:00:00,81.95,166.2408,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
15,2023-01-01 15:00:00,179.73,178.86238,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
16,2023-01-01 16:00:00,295.0,227.95451,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
17,2023-01-01 17:00:00,348.15,279.8822,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
18,2023-01-01 18:00:00,322.34,315.08344,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
19,2023-01-01 19:00:00,301.65002,332.51233,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
20,2023-01-01 20:00:00,353.15,352.10257,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
21,2023-01-01 21:00:00,363.15,353.80978,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
22,2023-01-01 22:00:00,283.56,312.40326,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
23,2023-01-01 23:00:00,237.97,294.31805,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
24,2023-01-02 00:00:00,262.99,237.1367,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
25,2023-01-02 01:00:00,187.27,205.33531,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
26,2023-01-02 02:00:00,187.2,189.74416,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
27,2023-01-02 03:00:00,179.99998,165.4519,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
28,2023-01-02 04:00:00,179.99998,154.4854,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
29,2023-01-02 05:00:00,185.89,169.38258,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
30,2023-01-02 06:00:00,271.87003,221.17714,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
31,2023-01-02 07:00:00,348.77002,270.70157,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
32,2023-01-02 08:00:00,353.77,302.3152,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
33,2023-01-02 09:00:00,231.0,295.83392,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
34,2023-01-02 10:00:00,203.99,268.77396,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
35,2023-01-02 11:00:00,196.23,253.50768,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
36,2023-01-02 12:00:00,188.89,242.39783,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
37,2023-01-02 13:00:00,187.91,233.28743,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
38,2023-01-02 14:00:00,188.89,220.33417,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
39,2023-01-02 15:00:00,203.7,243.16412,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
40,2023-01-02 16:00:00,363.77002,292.42743,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
41,2023-01-02 17:00:00,348.77002,343.56497,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
42,2023-01-02 18:00:00,363.77002,368.9083,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
43,2023-01-02 19:00:00,301.24002,368.49652,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
44,2023-01-02 20:00:00,353.77,381.2607,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
45,2023-01-02 21:00:00,358.77002,363.43515,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
46,2023-01-02 22:00:00,284.53,309.12714,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
47,2023-01-02 23:00:00,268.66,283.628,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
48,2023-01-03 00:00:00,149.98999,237.70708,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
49,2023-01-03 01:00:00,349.17,228.32935,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
50,2023-01-03 02:00:00,274.1,225.50665,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
51,2023-01-03 03:00:00,271.25,219.35478,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
52,2023-01-03 04:00:00,172.78,221.88104,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
53,2023-01-03 05:00:00,272.85,231.24374,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
54,2023-01-03 06:00:00,354.17,274.99765,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
55,2023-01-03 07:00:00,359.17,327.729,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
56,2023-01-03 08:00:00,349.17,354.7176,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
57,2023-01-03 09:00:00,269.99,317.2994,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
58,2023-01-03 10:00:00,198.49,273.58725,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
59,2023-01-03 11:00:00,191.58,247.60492,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
60,2023-01-03 12:00:00,180.2,231.94617,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
61,2023-01-03 13:00:00,175.0,231.7151,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
62,2023-01-03 14:00:00,174.76,224.32361,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
63,2023-01-03 15:00:00,180.2,233.95784,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
64,2023-01-03 16:00:00,269.97003,282.36948,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
65,2023-01-03 17:00:00,354.17,331.3341,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
66,2023-01-03 18:00:00,369.17,362.7837,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
67,2023-01-03 19:00:00,344.5,362.8878,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
68,2023-01-03 20:00:00,349.17,373.72433,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
69,2023-01-03 21:00:00,343.0,356.86932,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
70,2023-01-03 22:00:00,270.76,304.74124,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
71,2023-01-03 23:00:00,243.82,290.8887,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
72,2023-01-04 00:00:00,137.9,228.09688,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
73,2023-01-04 01:00:00,151.68,244.4258,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
74,2023-01-04 02:00:00,216.29,249.75572,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
75,2023-01-04 03:00:00,155.18,244.29735,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
76,2023-01-04 04:00:00,130.0,229.44261,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
77,2023-01-04 05:00:00,150.12999,240.7673,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
78,2023-01-04 06:00:00,257.31,280.38663,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
79,2023-01-04 07:00:00,260.79,325.4821,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
80,2023-01-04 08:00:00,261.18002,345.18225,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
81,2023-01-04 09:00:00,217.72,311.60312,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
82,2023-01-04 10:00:00,191.22,261.98544,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
83,2023-01-04 11:00:00,183.83,229.4902,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
84,2023-01-04 12:00:00,173.5,210.77463,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
85,2023-01-04 13:00:00,169.40999,204.29735,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
86,2023-01-04 14:00:00,172.0,198.28876,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
87,2023-01-04 15:00:00,216.43,211.96022,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
88,2023-01-04 16:00:00,301.95,253.09619,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
89,2023-01-04 17:00:00,362.31,312.49182,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
90,2023-01-04 18:00:00,329.48,348.9647,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
91,2023-01-04 19:00:00,317.0,357.58514,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
92,2023-01-04 20:00:00,255.28001,361.78693,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
93,2023-01-04 21:00:00,255.8,339.78708,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
94,2023-01-04 22:00:00,190.06,289.25137,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
95,2023-01-04 23:00:00,179.99,272.32574,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
96,2023-01-05 00:00:00,160.85999,201.3525,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
97,2023-01-05 01:00:00,150.98,181.2882,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
98,2023-01-05 02:00:00,122.99999,184.43633,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
99,2023-01-05 03:00:00,107.0,172.55327,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
100,2023-01-05 04:00:00,100.0,169.54672,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
101,2023-01-05 05:00:00,160.0,183.07532,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
102,2023-01-05 06:00:00,263.11002,237.4631,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
103,2023-01-05 07:00:00,356.04,288.89526,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
104,2023-01-05 08:00:00,361.04,313.87787,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
105,2023-01-05 09:00:00,264.11002,283.41718,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
106,2023-01-05 10:00:00,242.65,243.0677,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
107,2023-01-05 11:00:00,192.93999,215.36792,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
108,2023-01-05 12:00:00,184.37999,202.10379,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
109,2023-01-05 13:00:00,165.0,202.0596,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
110,2023-01-05 14:00:00,165.09999,199.3463,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
111,2023-01-05 15:00:00,202.42,218.28427,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
112,2023-01-05 16:00:00,261.05002,264.28864,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
113,2023-01-05 17:00:00,261.04,316.92554,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
114,2023-01-05 18:00:00,293.00003,335.5806,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
115,2023-01-05 19:00:00,261.22,326.16852,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
116,2023-01-05 20:00:00,261.79,311.90125,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
117,2023-01-05 21:00:00,216.3,281.58853,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
118,2023-01-05 22:00:00,205.0,225.95653,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
119,2023-01-05 23:00:00,184.98999,209.90346,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
120,2023-01-06 00:00:00,263.42,186.87263,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
121,2023-01-06 01:00:00,173.12999,171.1648,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
122,2023-01-06 02:00:00,170.77,170.63419,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
123,2023-01-06 03:00:00,160.0,157.9761,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
124,2023-01-06 04:00:00,150.0,154.981,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
125,2023-01-06 05:00:00,152.09999,168.74739,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
126,2023-01-06 06:00:00,160.08,206.7369,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
127,2023-01-06 07:00:00,262.6,245.32387,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
128,2023-01-06 08:00:00,203.15,267.708,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
129,2023-01-06 09:00:00,174.34,243.40268,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
130,2023-01-06 10:00:00,174.13998,216.74405,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
131,2023-01-06 11:00:00,156.68001,194.03493,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
132,2023-01-06 12:00:00,147.6,181.6092,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
133,2023-01-06 13:00:00,145.5,173.76749,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
134,2023-01-06 14:00:00,135.45,164.22682,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
135,2023-01-06 15:00:00,149.98999,181.91672,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
136,2023-01-06 16:00:00,227.23,210.69345,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
137,2023-01-06 17:00:00,265.91003,239.81302,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
138,2023-01-06 18:00:00,278.12003,257.8309,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
139,2023-01-06 19:00:00,269.15,248.10509,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
140,2023-01-06 20:00:00,295.81,245.03987,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
141,2023-01-06 21:00:00,294.83002,223.49216,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
142,2023-01-06 22:00:00,265.18002,188.72238,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
143,2023-01-06 23:00:00,290.78,181.85696,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
144,2023-01-07 00:00:00,209.99998,220.00809,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
145,2023-01-07 01:00:00,272.58002,206.44406,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
146,2023-01-07 02:00:00,311.0,201.73611,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
147,2023-01-07 03:00:00,174.01,192.54095,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
148,2023-01-07 04:00:00,173.05,190.24059,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
149,2023-01-07 05:00:00,173.03,190.15152,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
150,2023-01-07 06:00:00,264.46002,197.32275,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
151,2023-01-07 07:00:00,339.1,217.25426,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
152,2023-01-07 08:00:00,344.1,221.09955,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
153,2023-01-07 09:00:00,204.98999,196.5124,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
154,2023-01-07 10:00:00,206.09,180.8606,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
155,2023-01-07 11:00:00,186.39,173.87828,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
156,2023-01-07 12:00:00,178.54,171.8049,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
157,2023-01-07 13:00:00,165.0,169.97105,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
158,2023-01-07 14:00:00,163.93999,159.6627,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
159,2023-01-07 15:00:00,177.43999,169.2918,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
160,2023-01-07 16:00:00,216.0,204.74338,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
161,2023-01-07 17:00:00,329.94,247.70432,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
162,2023-01-07 18:00:00,344.1,274.0212,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
163,2023-01-07 19:00:00,290.0,284.37003,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
164,2023-01-07 20:00:00,298.19998,297.05673,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
165,2023-01-07 21:00:00,263.00003,296.60565,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
166,2023-01-07 22:00:00,209.99998,262.3384,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
167,2023-01-07 23:00:00,183.59,258.26178,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
168,2023-01-08 00:00:00,211.46999,209.2548,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
169,2023-01-08 01:00:00,165.01,211.84079,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
170,2023-01-08 02:00:00,155.73,225.31665,LSTM_ME41,24,Jan2023,2022-05-01,2022-12-31 23:00:00,2023-01-01,2023-01-31 23:00:00
