Datetime,Actual,Predicted,Feature_Set,Input_Steps,Period,train_start,train_end,test_start,test_end
2024-01-01 00:00:00,99.05,110.74448,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 01:00:00,107.090004,103.64272,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 02:00:00,104.0,100.54939,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 03:00:00,100.0,97.1925,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 04:00:00,85.66,92.55065,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 05:00:00,85.0,95.045944,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 06:00:00,85.53001,112.76039,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 07:00:00,95.07001,122.049934,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 08:00:00,103.07,136.2867,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 09:00:00,65.0,137.89417,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 10:00:00,47.339996,126.64667,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 11:00:00,1.0000001,114.71452,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 12:00:00,0.54,106.12433,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 13:00:00,2.24,101.28584,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 14:00:00,3.24,95.782135,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 15:00:00,65.100006,116.72573,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 16:00:00,96.91,130.28413,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 17:00:00,97.44,140.0467,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 18:00:00,94.00001,143.40102,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 19:00:00,98.58,140.55171,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 20:00:00,101.03001,140.26709,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 21:00:00,105.72,138.18848,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 22:00:00,101.060005,127.397125,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-01 23:00:00,103.19,120.49438,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 00:00:00,92.409996,88.901474,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 01:00:00,55.0,64.707306,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 02:00:00,90.090004,64.265274,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 03:00:00,84.270004,69.52844,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 04:00:00,40.82,71.798225,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 05:00:00,84.270004,78.964294,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 06:00:00,100.0,85.664024,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 07:00:00,108.28001,91.67762,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 08:00:00,113.850006,98.55577,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 09:00:00,107.420006,82.17663,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 10:00:00,76.36,57.45874,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 11:00:00,75.600006,36.502644,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 12:00:00,77.87,27.503471,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 13:00:00,80.270004,21.868147,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 14:00:00,81.270004,20.895962,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 15:00:00,95.12,57.798344,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 16:00:00,102.56,84.681335,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 17:00:00,102.380005,99.93955,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 18:00:00,103.32,97.88608,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 19:00:00,103.58,99.8854,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 20:00:00,106.060005,105.64475,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 21:00:00,104.96,109.01592,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 22:00:00,102.200005,103.22394,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-02 23:00:00,101.97,103.54029,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 00:00:00,82.590004,100.1288,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 01:00:00,82.5,77.078735,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 02:00:00,70.1,84.67613,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 03:00:00,50.21,87.00898,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 04:00:00,40.0,79.73002,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 05:00:00,50.0,91.76146,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 06:00:00,75.0,105.85735,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 07:00:00,95.46,121.27862,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 08:00:00,107.15,128.99126,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 09:00:00,101.01,116.578415,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 10:00:00,65.0,96.41103,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 11:00:00,99.15,82.81182,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 12:00:00,87.25,80.578415,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 13:00:00,75.33,81.94003,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 14:00:00,86.97,87.164536,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 15:00:00,90.96,103.86164,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 16:00:00,72.23,112.3286,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 17:00:00,83.060005,113.57749,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 18:00:00,90.78,115.40236,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 19:00:00,96.46,120.10958,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 20:00:00,97.060005,125.0051,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 21:00:00,96.450005,119.98028,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 22:00:00,103.61,110.06944,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-03 23:00:00,101.05,107.700356,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 00:00:00,97.98,95.463844,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 01:00:00,74.19,83.80745,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 02:00:00,65.0,77.71969,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 03:00:00,40.0,72.31219,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 04:00:00,35.2,67.374725,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 05:00:00,49.39,71.84921,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 06:00:00,70.1,86.26351,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 07:00:00,97.61001,100.25068,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 08:00:00,85.020004,110.961754,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 09:00:00,91.47,104.69239,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 10:00:00,94.2,85.428535,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 11:00:00,73.83,80.54655,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 12:00:00,70.1,75.04724,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 13:00:00,70.1,71.2402,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 14:00:00,85.96001,77.48432,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 15:00:00,92.11001,88.19508,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 16:00:00,98.62,94.11945,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 17:00:00,104.51,99.27407,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 18:00:00,112.67,104.28578,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 19:00:00,114.48,110.638985,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 20:00:00,110.450005,118.118645,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 21:00:00,100.950005,113.287544,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 22:00:00,94.9,107.00903,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-04 23:00:00,99.810005,102.35003,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 00:00:00,86.8,102.07266,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 01:00:00,86.08,82.43458,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 02:00:00,88.96,77.18156,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 03:00:00,78.5,69.07427,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 04:00:00,78.5,60.520267,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 05:00:00,79.39,64.83074,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 06:00:00,79.6,78.944336,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 07:00:00,93.83,96.22051,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 08:00:00,104.58,102.73553,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 09:00:00,106.79,88.97048,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 10:00:00,100.66,76.8337,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 11:00:00,97.520004,65.736206,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 12:00:00,98.53,61.400494,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 13:00:00,97.170006,57.90882,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 14:00:00,102.850006,61.23168,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 15:00:00,110.28001,77.5165,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 16:00:00,112.170006,92.57661,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 17:00:00,113.850006,100.81401,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 18:00:00,116.07,107.00986,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 19:00:00,112.630005,111.532524,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 20:00:00,109.79,115.47193,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 21:00:00,105.65,109.56823,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 22:00:00,97.07001,100.401115,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-05 23:00:00,99.86,98.14541,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 00:00:00,79.87,100.045555,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 01:00:00,91.0,87.977905,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 02:00:00,94.75,88.594894,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 03:00:00,76.13,86.749504,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 04:00:00,73.01,85.170074,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 05:00:00,73.01,87.40479,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 06:00:00,74.590004,87.027664,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 07:00:00,75.1,81.78357,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 08:00:00,81.39,88.19343,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 09:00:00,88.4,87.32196,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 10:00:00,92.23,85.860085,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 11:00:00,97.3,83.10541,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 12:00:00,94.700005,79.544136,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 13:00:00,92.770004,77.82411,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 14:00:00,91.0,78.21141,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 15:00:00,92.47,85.927475,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 16:00:00,94.25,96.250595,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 17:00:00,93.590004,103.35047,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 18:00:00,99.240005,109.834145,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 19:00:00,95.67,112.08098,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 20:00:00,93.880005,114.38728,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 21:00:00,92.14001,112.958984,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 22:00:00,88.0,103.22739,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-06 23:00:00,86.57001,95.942,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 00:00:00,83.86,95.58946,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 01:00:00,84.08,86.061646,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 02:00:00,79.82001,87.281975,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 03:00:00,76.76,82.64398,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 04:00:00,73.46001,79.92611,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 05:00:00,71.86,80.05135,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 06:00:00,72.08001,77.957214,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 07:00:00,74.91,71.317535,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 08:00:00,77.69,73.756004,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 09:00:00,81.79,68.444786,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 10:00:00,84.86,69.74292,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 11:00:00,81.53,70.13397,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 12:00:00,81.01,69.66565,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 13:00:00,88.66,67.03943,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 14:00:00,84.810005,63.515434,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 15:00:00,84.340004,72.14918,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 16:00:00,88.01001,84.10931,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 17:00:00,93.420006,95.06026,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
2024-01-07 18:00:00,101.77,106.23303,LSTM_ME70,168,Jan2024 start_train_22,2022-01-31,2023-12-31 23:00:00,2024-01-01,2024-01-31 23:00:00
